"8082701.0000";"1.0000";"0.0000";"999999.0000";"999999.0000"
"8082701.0000";"2.0000";"5.0000";"999999.0000";"999999.0000"
"8082701.0000";"3.0000";"10.0000";"999999.0000";"999999.0000"
"8082701.0000";"4.0000";"15.0000";"11.4794";"999999.0000"
"8082701.0000";"5.0000";"20.0000";"11.4723";"999999.0000"
"8082701.0000";"6.0000";"25.0000";"11.4761";"999999.0000"
"8082701.0000";"7.0000";"30.0000";"11.4799";"999999.0000"
"8082701.0000";"8.0000";"35.0000";"11.4723";"999999.0000"
"8082701.0000";"9.0000";"40.0000";"11.4413";"999999.0000"
"8082701.0000";"10.0000";"45.0000";"11.3985";"999999.0000"
"8082701.0000";"11.0000";"50.0000";"11.3436";"999999.0000"
"8082701.0000";"12.0000";"55.0000";"11.2769";"999999.0000"
"8082701.0000";"13.0000";"60.0000";"11.1979";"999999.0000"
"8082701.0000";"14.0000";"65.0000";"11.0989";"999999.0000"
"8082701.0000";"15.0000";"70.0000";"10.9689";"999999.0000"
"8082701.0000";"16.0000";"75.0000";"10.8365";"999999.0000"
"8082701.0000";"17.0000";"80.0000";"10.7360";"999999.0000"
"8082701.0000";"18.0000";"85.0000";"10.6596";"999999.0000"
"8082701.0000";"19.0000";"90.0000";"10.6134";"999999.0000"
"8082701.0000";"20.0000";"95.0000";"10.5911";"999999.0000"
"8082701.0000";"21.0000";"100.0000";"10.5427";"999999.0000"
"8082701.0000";"22.0000";"125.0000";"10.1824";"999999.0000"
"8082701.0000";"23.0000";"150.0000";"9.6240";"999999.0000"
"8082701.0000";"24.0000";"175.0000";"9.5095";"999999.0000"
"8082701.0000";"25.0000";"200.0000";"9.4939";"999999.0000"
"8082701.0000";"26.0000";"225.0000";"9.4807";"999999.0000"
"8082701.0000";"27.0000";"250.0000";"9.4797";"999999.0000"
"8082701.0000";"28.0000";"275.0000";"9.4468";"999999.0000"
"8082701.0000";"29.0000";"300.0000";"9.4092";"999999.0000"
"8082701.0000";"30.0000";"325.0000";"9.3727";"999999.0000"
"8082701.0000";"31.0000";"350.0000";"9.3367";"999999.0000"
"8082701.0000";"32.0000";"375.0000";"9.2884";"999999.0000"
"8082701.0000";"33.0000";"400.0000";"9.2276";"999999.0000"
"8082701.0000";"34.0000";"425.0000";"9.1591";"999999.0000"
"8082701.0000";"35.0000";"450.0000";"9.0731";"999999.0000"
"8082701.0000";"36.0000";"475.0000";"8.9597";"999999.0000"
"8082701.0000";"37.0000";"500.0000";"999999.0000";"999999.0000"
"8082701.0000";"38.0000";"550.0000";"999999.0000";"999999.0000"
"8082701.0000";"39.0000";"600.0000";"8.3701";"999999.0000"
"8082701.0000";"40.0000";"650.0000";"8.0520";"999999.0000"
"8082701.0000";"41.0000";"700.0000";"7.6708";"999999.0000"
"8082701.0000";"42.0000";"750.0000";"7.2348";"999999.0000"
"8082701.0000";"43.0000";"800.0000";"6.7387";"999999.0000"
"8082701.0000";"44.0000";"850.0000";"6.1586";"999999.0000"
"8082701.0000";"45.0000";"900.0000";"5.5518";"999999.0000"
"8082701.0000";"46.0000";"950.0000";"5.0879";"999999.0000"
"8082701.0000";"47.0000";"1000.0000";"4.6971";"999999.0000"
"8082701.0000";"48.0000";"1050.0000";"4.3530";"999999.0000"
"8082701.0000";"49.0000";"1100.0000";"4.0588";"999999.0000"
"8082701.0000";"50.0000";"1150.0000";"3.8111";"999999.0000"
